Marital_Status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_(grade),Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,age_admission_ratio,Target_encoded
1,43,1,9238,1,1,130.0,38,37,9,7,0.4296856792062384,0,0,0,1,0,0,,0.0,9.0,15.0,9.0,11.66666667,0.0,0.0,7.0,8.0,7.0,11.71428571,0.0,7.6,2.6,0.32,-0.5880380386755638,1
1,1,1,9670,1,1,117.0,1,38,3,9,-1.2609221370900212,0,0,1,0,0,1,,0.0,6.0,7.0,5.0,12.0,0.0,0.0,6.0,9.0,4.0,12.5,0.0,12.4,0.5,1.79,-0.1264529204536934,0
1,17,1,9670,1,1,120.0,19,19,5,5,-0.9991962408433196,1,0,0,1,0,0,,0.0,5.0,7.0,4.0,12.2,0.0,0.0,5.0,5.0,4.0,11.5,0.0,7.6,2.6,0.32,-0.06491044945244709,1
1,1,1,9773,1,1,153.0,1,1,141,175,2.1768828784747596,0,0,1,1,0,1,,0.0,6.0,6.0,6.0,14.83333333,0.0,0.0,6.0,6.0,6.0,14.83333333,0.0,8.9,1.4,3.51,-1.2926738015270076,1
1,18,1,9500,1,1,162.5,19,1,4,8,2.3360405180842423,0,0,0,1,0,0,,0.0,7.0,8.0,7.0,17.0,0.0,0.0,8.0,8.0,8.0,17.208333325,0.0,13.9,-0.3,0.79,-1.3238881933992255,1
1,1,5,9500,1,1,129.0,37,37,9,9,0.11844407285881138,1,0,0,1,0,0,,0.0,7.0,7.0,6.0,12.66666667,0.0,0.0,7.0,7.0,6.0,12.66666667,0.0,7.6,2.6,0.32,-0.639386481166724,1
1,1,6,9773,1,1,116.0,19,1,4,4,-1.2043327541177615,1,0,0,1,0,1,,0.0,6.0,8.0,6.0,12.66666667,0.0,0.0,6.0,10.0,5.0,12.0,0.0,12.4,0.5,1.79,-0.15107048215558222,1
1,1,3,9238,1,1,135.0,1,12,9,10,-0.43330241112072204,1,0,0,1,0,1,,0.0,6.0,7.0,6.0,11.33333333,0.0,0.0,6.0,6.0,6.0,11.5,0.0,12.4,0.5,1.79,-0.45405214005619726,1
1,1,3,9500,1,1,141.0,19,19,9,7,0.32358058613325136,1,0,0,1,0,1,,0.0,7.0,10.0,7.0,13.605,0.0,0.0,8.0,11.0,8.0,12.33125,0.0,15.5,2.8,-4.06,-0.7026945242090726,1
1,17,5,9853,1,1,132.0,37,38,5,6,-0.5677021956798394,1,0,0,1,0,1,,0.0,6.0,10.0,5.0,12.0,0.0,0.0,6.0,9.0,5.0,10.8,0.0,9.4,-0.8,-3.12,-0.4052297542604126,1
1,1,4,9254,1,1,132.0,12,19,9,9,-0.17157651487402048,1,0,0,1,0,0,,0.0,5.0,10.0,0.0,7.399999999999999,0.0,0.0,5.0,10.0,0.0,6.875000005,0.0,7.6,2.6,0.32,-0.5448576975990513,0
1,17,1,9254,1,1,113.0,1,37,9,10,-0.7021019802389556,1,0,0,1,0,0,,0.0,6.0,8.0,5.0,11.2,0.0,0.0,6.0,12.0,3.0,11.66666667,0.0,7.6,2.6,0.32,-0.18852857642292195,0
1,1,1,9147,1,1,134.0,3,19,2,10,0.11844407285881138,0,0,0,1,0,0,,0.0,5.0,10.0,5.0,13.375,0.0,0.0,5.0,9.0,5.0,14.16666667,0.0,13.9,-0.3,0.79,-0.7907053426672208,1
1,1,1,9500,1,1,136.0,1,19,9,9,0.30943324039018727,0,0,0,1,0,1,,0.0,7.0,8.0,6.0,13.86333333,0.0,0.0,8.0,9.0,7.0,14.17857143,0.0,11.1,0.6,2.02,-0.5502061635523622,1
1,1,1,9085,1,1,129.0,1,38,4,7,-0.2635342622039424,0,0,0,1,0,0,,0.0,5.0,6.0,5.0,12.4,0.0,0.0,5.0,6.0,5.0,13.4,0.0,7.6,2.6,0.32,-0.5135735541817074,1
1,1,1,9853,1,1,137.0,37,37,9,9,0.40139098772011017,1,0,0,1,0,0,,0.0,6.0,7.0,6.0,13.33333333,0.0,0.0,6.0,8.0,5.0,11.8,0.0,7.6,2.6,0.32,-0.8727456892638757,1
1,43,1,9853,1,1,115.0,3,37,2,5,-1.3033641743192157,1,0,0,1,0,0,,0.0,6.0,10.0,3.0,12.66666667,0.0,0.0,6.0,12.0,3.0,10.0,0.0,9.4,-0.8,-3.12,0.25084729923408466,0
1,1,1,9853,1,1,129.0,38,37,6,6,0.7762956499113298,0,0,0,1,0,0,,0.0,6.0,8.0,6.0,12.0,0.0,0.0,6.0,10.0,4.0,11.5,0.0,7.6,2.6,0.32,-0.8330001149620735,0
1,1,1,9147,1,1,131.0,38,38,9,9,-0.04425040318643623,0,0,0,1,0,1,,0.0,5.0,5.0,5.0,10.6,0.0,0.0,5.0,5.0,5.0,11.8,0.0,12.4,0.5,1.79,-0.7411828061761485,1
1,17,2,9238,1,1,133.0,1,37,7,9,0.0194126526573564,1,0,0,1,0,1,,0.0,6.0,8.0,6.0,12.25,0.0,0.0,6.0,7.0,6.0,11.85714286,0.0,12.7,3.7,-1.7,-0.7607741392934962,1
1,1,3,9238,1,1,125.0,19,1,9,10,-0.24938691646087824,1,0,0,1,0,0,,0.0,6.0,10.0,4.0,11.0,0.0,0.0,6.0,9.0,6.0,11.83333333,0.0,9.4,-0.8,-3.12,-0.36074430578231265,1
1,39,1,8014,0,1,120.0,1,19,6,8,-0.3625656824053973,0,0,0,1,0,1,0.5063013476928101,0.0,6.0,11.0,5.0,11.0,0.0,0.0,6.0,9.0,5.0,12.6,0.0,11.1,0.6,2.02,0.31962781155609876,1
1,1,1,9670,1,1,128.0,19,1,4,1,-0.631365251523631,0,0,0,1,0,0,,0.0,6.0,6.0,6.0,13.16666667,0.0,0.0,6.0,9.0,6.0,13.0,0.0,10.8,1.4,1.74,-0.38155552764557216,0
1,1,1,9500,1,1,127.0,19,37,9,7,-0.22816589784628002,1,0,0,1,0,1,,0.0,7.0,9.0,7.0,12.85555556,0.0,0.0,8.0,12.0,7.0,12.76111111,0.0,15.5,2.8,-4.06,-0.6829868310905958,1
1,1,2,9500,1,1,134.0,19,19,9,9,-0.09376611328716371,1,0,0,1,0,0,,0.0,7.0,8.0,7.0,14.91875,0.0,0.0,8.0,8.0,8.0,15.355,0.0,15.5,2.8,-4.06,-0.7257513003697099,1
1,17,5,9853,1,1,132.0,12,12,4,4,-0.2706079350754754,1,0,0,1,0,0,,0.0,6.0,13.0,4.0,11.5,0.0,0.0,6.0,10.0,3.0,11.0,0.0,10.8,1.4,1.74,-0.19500237938789122,0
1,17,2,9670,1,1,124.0,1,19,5,4,-0.1927975334886177,0,0,0,1,0,0,,0.0,5.0,5.0,5.0,14.2,0.0,0.0,5.0,5.0,5.0,14.2,0.0,7.6,2.6,0.32,-0.5376963137917914,1
1,17,1,9773,1,1,133.1,19,37,7,7,-0.07961876754409858,0,0,0,1,0,1,,0.0,6.0,6.0,6.0,12.5,0.0,0.0,6.0,7.0,6.0,13.0,0.0,15.5,2.8,-4.06,-0.5754962951998471,1
1,17,3,9238,1,1,125.0,19,19,7,8,-0.3979340467630597,0,0,0,1,0,0,,0.0,6.0,10.0,5.0,11.66666667,0.0,0.0,6.0,12.0,4.0,11.0,0.0,13.9,-0.3,0.79,-0.4666463487377608,1
1,39,1,9500,1,3,130.0,2,2,1,1,0.2033281473172002,0,0,0,1,0,0,1.0774090991606662,0.0,8.0,8.0,7.0,14.25714286,0.0,0.0,8.0,8.0,7.0,14.25714286,0.0,12.7,3.7,-1.7,0.8332952386058066,1
1,43,1,9238,1,1,125.0,19,19,4,8,-0.7162493259820208,1,0,0,1,0,0,,0.0,6.0,13.0,3.0,12.0,0.0,0.0,6.0,12.0,2.0,11.33333333,0.0,16.2,0.3,-0.92,-0.016263169449292,0
1,17,2,9556,1,1,133.1,37,37,3,10,-1.352879884419943,0,0,0,1,0,0,,0.0,7.0,8.0,7.0,12.45714286,0.0,0.0,8.0,8.0,8.0,13.5625,0.0,15.5,2.8,-4.06,0.09479021722457685,1
1,17,1,9500,1,1,131.0,2,38,4,5,0.3660226233624478,1,0,0,1,0,0,,0.0,7.0,7.0,6.0,11.68333333,0.0,0.0,7.0,7.0,6.0,11.68333333,0.0,7.6,2.6,0.32,-0.7154462263653861,1
1,42,1,8014,0,1,150.0,19,2,4,6,1.4765892641930447,0,0,0,1,0,0,0.7862116633496432,0.0,6.0,10.0,3.0,11.66666667,0.0,0.0,6.0,8.0,5.0,12.0,0.0,9.4,-0.8,-3.12,-0.090548880805461,1
1,17,2,9254,1,1,125.0,37,37,9,8,-0.32012364517620295,1,0,1,0,0,0,,0.0,6.0,8.0,4.0,11.75,0.0,0.0,6.0,6.0,6.0,13.16666667,0.0,11.1,0.6,2.02,-0.33502081031825226,0
1,39,1,9853,1,1,130.0,37,19,9,5,-1.7419318923542289,0,0,0,1,0,0,0.8938806643186445,0.0,6.0,9.0,5.0,13.2,0.0,0.0,6.0,10.0,5.0,12.0,0.0,7.6,2.6,0.32,1.6194719576811845,1
1,1,2,9500,1,1,123.0,34,34,90,90,-0.9779752222287224,1,0,0,1,0,0,,0.0,7.0,8.0,4.0,11.95,0.0,0.0,7.0,8.0,4.0,11.95,0.0,7.6,2.6,0.32,-0.07404425633741694,0
1,1,5,9853,1,1,141.0,37,19,9,5,0.4155383334631743,1,0,0,1,0,0,,0.0,6.0,8.0,5.0,12.4,0.0,0.0,6.0,12.0,5.0,10.4,0.0,9.4,-0.8,-3.12,-0.8767181692043453,0
1,7,1,9500,1,3,140.0,1,1,9,5,0.9106954344704472,0,0,0,1,0,0,1.3727293312146835,0.0,7.0,8.0,6.0,14.35,0.0,0.0,8.0,10.0,6.0,14.58333333,0.0,16.2,0.3,-0.92,1.0795957854789229,0
1,43,1,9853,1,1,140.0,3,1,3,3,0.08307570850114902,1,0,0,1,0,0,1.4371080958761733,0.0,10.0,16.0,10.5,12.61904762,0.0,0.0,10.0,16.0,12.0,12.78947368,0.0,12.4,0.5,1.79,1.650446485343136,1
1,39,1,9773,1,19,133.1,19,19,3,4,-1.6358267992812419,0,0,1,0,0,0,0.8938806643186445,0.0,6.0,6.0,5.0,12.0,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,11.1,0.6,2.02,1.545425080651992,0
1,18,3,9070,1,1,131.0,1,37,5,5,-0.34134466379080014,1,0,0,0,0,0,,0.0,6.0,6.0,6.0,12.16666667,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,-0.4865828884004816,0
1,17,2,9254,1,1,143.0,1,19,4,6,0.5570117908938237,0,0,0,1,0,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,11.1,0.6,2.02,-0.6270567961555721,0
1,18,2,9147,1,1,132.0,3,3,5,7,-0.5677021956798394,1,0,1,0,0,0,,0.0,5.0,9.0,3.0,10.0,0.0,0.0,5.0,9.0,3.0,10.57142857,0.0,10.8,1.4,1.74,-0.24158685450168876,0
1,17,3,9500,1,1,141.0,38,1,9,4,0.1325914186018755,1,0,0,1,0,1,,0.0,7.0,7.0,6.0,13.05,0.0,0.0,7.0,7.0,6.0,13.05,0.0,7.6,2.6,0.32,-0.7949281946160717,1
1,39,1,9085,1,1,133.1,1,19,9,9,2.3360405180842423,1,0,0,1,0,0,0.5063013476928101,0.0,6.0,10.0,2.0,11.0,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,8.9,1.4,3.51,-0.5937026413069112,0
1,17,4,9070,1,1,148.0,1,3,4,1,2.3360405180842423,1,0,0,1,0,0,,0.0,6.0,7.0,6.0,11.5,0.0,0.0,6.0,6.0,6.0,12.0,0.0,16.2,0.3,-0.92,-1.080493009368454,1
1,1,1,9254,1,1,125.0,19,38,9,8,-0.3979340467630597,0,0,0,1,0,1,,0.0,6.0,7.0,6.0,12.0,0.0,0.0,6.0,6.0,6.0,12.5,0.0,13.9,-0.3,0.79,-0.14582545390213944,1
1,39,1,9147,1,1,140.0,12,3,4,3,-0.6455125972666961,1,0,0,1,0,0,0.5063013476928101,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,7.6,2.6,0.32,0.44959637634363353,0
1,51,1,9853,1,1,139.0,1,1,4,10,0.486275062178499,0,0,0,1,0,0,,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,12.4,0.5,1.79,-0.46006233783628353,0
1,1,4,9500,1,1,142.0,38,38,9,8,0.18918080157413608,1,0,0,1,0,0,,0.0,8.0,8.0,7.0,12.24285714,0.0,0.0,8.0,8.0,7.0,12.24285714,0.0,12.7,3.7,-1.7,-0.8116894682990308,1
1,39,1,9991,0,40,130.0,19,1,3,4,1.7595361790543436,1,0,0,1,0,0,0.8938806643186445,0.0,5.0,0.0,0.0,7.399999999999999,0.0,0.0,5.0,0.0,0.0,6.875000005,0.0,8.9,1.4,3.51,-0.05242858155690075,0
1,18,6,9500,1,1,126.0,37,37,5,5,-0.3059762994331378,1,0,0,1,0,0,,0.0,8.0,8.0,8.0,12.93375,0.0,0.0,8.0,8.0,8.0,12.93375,0.0,9.4,-0.8,-3.12,-0.6576236077970764,1
1,7,1,9119,1,3,150.0,3,2,2,2,1.618062721623694,0,0,0,1,0,0,1.4371080958761733,0.0,5.0,0.0,0.0,7.399999999999999,0.0,0.0,5.0,0.0,0.0,6.875000005,0.0,13.9,-0.3,0.79,0.9032588722103436,0
1,1,1,9853,1,1,130.0,19,19,3,8,0.33065425900478546,0,0,0,1,0,0,,0.0,7.0,9.0,7.0,12.57142857,0.0,0.0,7.0,8.0,7.0,14.42857143,0.0,11.1,0.6,2.02,-0.8527024482895792,1
1,1,1,9085,1,1,138.0,1,1,4,7,0.35187527761938164,1,0,0,1,0,0,,0.0,5.0,9.0,4.0,13.75,0.0,0.0,5.0,13.0,4.0,14.33333333,0.0,10.8,1.4,1.74,-0.7112085297366034,1
1,1,4,9238,1,1,127.0,19,19,4,0,0.0194126526573564,1,0,0,1,0,0,,0.0,6.0,8.0,6.0,11.16666667,0.0,0.0,6.0,6.0,6.0,11.33333333,0.0,7.6,2.6,0.32,-0.4548107270287545,1
1,1,4,9500,1,1,140.0,19,19,7,7,0.16795978295953787,1,0,0,1,0,0,,0.0,8.0,8.0,7.0,12.32428571,0.0,0.0,8.0,8.0,7.0,12.32428571,0.0,10.8,1.4,1.74,-0.805428258921323,1
1,44,1,9238,1,39,130.0,38,38,5,10,-0.030103057443371085,0,0,1,1,0,0,,0.0,6.0,6.0,6.0,12.16666667,0.0,0.0,6.0,7.0,6.0,11.71428571,0.0,13.9,-0.3,0.79,-0.2840797621738438,1
1,17,2,9238,1,1,128.0,19,37,9,8,-0.7516176903396832,0,0,0,1,0,1,,0.0,6.0,11.0,5.0,11.14285714,0.0,0.0,6.0,11.0,4.0,11.25,0.0,16.2,0.3,-0.92,-0.5031345620988937,1
1,1,1,9238,1,1,132.0,34,34,0,0,-0.5677021956798394,1,0,0,1,0,0,,0.0,6.0,9.0,4.0,11.0,0.0,0.0,6.0,9.0,4.0,10.75,0.0,7.6,2.6,0.32,-0.5688726540191364,1
1,1,2,9500,1,1,149.0,19,38,9,9,-0.04425040318643623,1,0,0,1,0,0,,0.0,8.0,8.0,7.0,12.91428571,0.0,0.0,8.0,8.0,7.0,12.91428571,0.0,12.7,3.7,-1.7,-0.7411828061761485,1
1,1,4,9773,1,1,155.0,3,19,1,4,1.60391537588063,1,0,0,1,0,1,,0.0,6.0,6.0,6.0,13.83333333,0.0,0.0,6.0,6.0,6.0,14.16666667,0.0,16.2,0.3,-0.92,-1.1725379838366992,1
1,1,1,9085,1,1,120.0,19,1,8,7,-0.8506491105411381,1,0,0,1,0,0,,0.0,6.0,8.0,6.0,13.85714286,0.0,0.0,6.0,9.0,5.0,13.4,0.0,13.9,-0.3,0.79,-0.2971771010748085,1
1,39,1,9254,1,19,133.1,3,19,2,3,-0.18572386061708562,0,0,0,1,0,1,1.4371080958761733,0.0,6.0,7.0,6.0,13.71428571,0.0,0.0,6.0,6.0,5.0,12.8,0.0,16.2,0.3,-0.92,1.8080897550063764,0
1,1,2,9500,1,1,131.0,38,1,7,4,0.08307570850114902,1,0,0,1,0,1,,0.0,8.0,8.0,7.0,12.64285714,0.0,0.0,8.0,8.0,7.0,12.64285714,0.0,12.7,3.7,-1.7,-0.7800906134894774,1
1,1,1,9500,1,1,149.0,37,37,9,9,0.6277485196091483,0,0,0,1,0,1,,0.0,7.0,7.0,6.0,12.91666667,0.0,0.0,7.0,7.0,6.0,12.91666667,0.0,7.6,2.6,0.32,-0.9349033165676942,1
1,43,1,9130,1,1,140.0,1,3,9,2,0.9106954344704472,1,0,0,1,0,1,,0.0,6.0,8.0,6.0,15.625,0.0,0.0,6.0,8.0,6.0,15.85714286,0.0,13.9,-0.3,0.79,-0.7301777980670219,1
1,39,1,9991,0,1,133.1,37,37,9,9,-0.058397748929501364,0,0,0,1,0,1,0.7862116633496432,0.0,5.0,7.0,0.0,7.399999999999999,0.0,0.0,5.0,8.0,0.0,6.875000005,0.0,16.2,0.3,-0.92,0.4977214479712162,0
1,43,1,9773,1,1,122.0,1,1,4,5,-0.015955711700305946,0,0,0,1,0,0,,0.0,6.0,8.0,6.0,11.71428571,0.0,0.0,6.0,7.0,6.0,12.0,0.0,7.6,2.6,0.32,-0.2891709601052896,1
1,18,1,9147,1,1,121.0,19,3,5,5,-0.8011334004404107,1,0,0,1,0,1,,0.0,5.0,7.0,5.0,11.6,0.0,0.0,5.0,5.0,5.0,11.6,0.0,12.4,0.5,1.79,-0.31662517900245063,1
1,39,1,8014,0,1,120.0,19,37,8,7,-1.9187737141425407,1,0,0,1,0,0,0.5063013476928101,0.0,6.0,11.0,1.0,10.0,0.0,0.0,6.0,6.0,0.0,6.875000005,0.0,9.4,-0.8,-3.12,1.1631237970271973,0
1,39,1,8014,0,1,133.1,1,19,5,4,-1.7419318923542289,0,0,0,1,0,1,0.8938806643186445,0.0,6.0,16.0,1.0,10.0,0.0,0.0,6.0,13.0,0.0,6.875000005,0.0,8.9,1.4,3.51,1.6194719576811845,0
1,17,1,9085,1,1,121.0,19,37,1,3,0.30943324039018727,0,0,0,1,0,0,,0.0,5.0,10.0,0.0,7.399999999999999,0.0,0.0,5.0,9.0,2.0,13.5,0.0,7.6,2.6,0.32,-0.40199422924617173,0
1,1,1,9147,1,1,133.0,38,38,7,7,1.40585253547772,0,0,0,1,0,1,,0.0,5.0,7.0,4.0,13.0,0.0,0.0,5.0,8.0,3.0,12.33333333,0.0,9.4,-0.8,-3.12,-1.1279302340111854,1
2,1,4,9853,1,1,134.0,37,37,5,7,-0.327197318047735,0,1,0,1,0,1,,0.0,6.0,6.0,6.0,13.33333333,0.0,0.0,6.0,6.0,6.0,14.5,0.0,10.8,1.4,1.74,-0.4915263365005235,1
1,1,3,9254,1,1,115.0,1,1,3,3,-0.6808809616243585,1,0,0,1,0,0,,0.0,6.0,9.0,4.0,11.25,0.0,0.0,6.0,13.0,2.0,12.5,0.0,9.4,-0.8,-3.12,-0.528762734759126,0
1,51,1,9500,1,1,127.0,19,1,5,9,1.618062721623694,0,0,0,1,0,1,,0.0,7.0,9.0,5.0,13.85,0.0,0.0,8.0,9.0,7.0,12.19285714,0.0,11.1,0.6,2.02,-1.045728063916058,1
1,18,1,9500,1,1,135.0,1,38,4,5,0.02648632552888847,1,0,0,1,0,1,,0.0,7.0,8.0,6.0,13.74166667,0.0,0.0,8.0,9.0,7.0,14.9125,0.0,16.2,0.3,-0.92,-0.6100721605466273,1
2,7,1,9991,0,43,140.0,40,5,3,3,0.9106954344704472,0,0,0,1,0,0,1.3727293312146835,0.0,6.0,7.0,6.0,15.33333333,0.0,0.0,5.0,5.0,5.0,15.8,0.0,11.1,0.6,2.02,1.0795957854789229,1
2,7,1,9147,1,3,130.0,1,4,3,10,0.2033281473172002,0,0,0,1,0,0,1.4371080958761733,0.0,5.0,6.0,5.0,11.0,0.0,0.0,5.0,5.0,5.0,13.8,0.0,12.4,0.5,1.79,1.5829055986544227,1
1,1,1,9238,1,1,135.0,1,1,9,9,0.4367593520777725,0,0,0,1,0,1,,0.0,6.0,6.0,6.0,12.0,0.0,0.0,6.0,7.0,6.0,12.85714286,0.0,11.1,0.6,2.02,-0.590233392622301,1
1,39,2,9670,1,1,140.0,34,34,0,0,-2.130983900288515,1,0,0,1,0,0,0.9899073211662138,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,5.0,0.0,6.875000005,0.0,7.6,2.6,0.32,2.111496821616539,0
1,43,1,9500,1,1,120.0,1,1,5,8,-1.0699329695586444,1,0,0,1,0,1,,0.0,8.0,15.0,7.0,11.57142857,0.0,0.0,8.0,15.0,7.0,11.57142857,0.0,12.7,3.7,-1.7,-0.2081277258903067,1
1,1,2,9254,1,1,140.0,1,37,4,5,-0.24938691646087824,1,0,0,1,0,0,,0.0,6.0,10.0,6.0,12.85714286,0.0,0.0,6.0,6.0,3.0,12.66666667,0.0,12.7,3.7,-1.7,-0.6761143601716981,1
1,39,1,9254,1,3,133.1,19,19,4,6,0.23869651167486255,0,0,0,1,0,0,1.4371080958761733,0.0,6.0,0.0,0.0,7.399999999999999,0.0,0.0,6.0,0.0,0.0,6.875000005,0.0,15.5,2.8,-4.06,1.563375520308328,0
1,1,2,9670,1,1,135.0,1,3,4,3,0.4367593520777725,0,0,0,1,0,0,,0.0,5.0,5.0,5.0,13.0,0.0,0.0,5.0,5.0,5.0,13.2,0.0,9.4,-0.8,-3.12,-0.7364439654749948,1
1,1,1,9254,1,1,123.0,1,37,9,9,0.35187527761938164,0,0,0,1,0,1,,0.0,6.0,9.0,5.0,11.0,0.0,0.0,6.0,8.0,5.0,12.0,0.0,15.5,2.8,-4.06,-0.41613102237454425,1
1,1,1,9147,1,1,133.1,37,1,9,10,-1.9187737141425407,0,0,0,1,0,0,,0.0,5.0,12.0,3.0,12.0,0.0,0.0,5.0,12.0,1.0,15.0,0.0,16.2,0.3,-0.92,0.5784277161892767,0
1,1,1,9238,1,1,154.0,38,37,9,9,0.9389901259565774,0,0,0,1,0,1,,0.0,6.0,6.0,5.0,12.6,0.0,0.0,6.0,6.0,6.0,13.0,0.0,10.8,1.4,1.74,-0.4604767161447685,1
1,1,1,9853,1,1,148.0,19,19,5,7,1.0309478732864983,0,0,0,1,0,1,,0.0,6.0,8.0,5.0,13.4,0.0,0.0,6.0,7.0,6.0,13.16666667,0.0,9.4,-0.8,-3.12,-1.0386675137357837,1
1,17,2,9238,1,1,133.0,37,37,3,9,-0.525260158450644,0,1,0,1,0,1,,0.0,6.0,9.0,6.0,11.33333333,0.0,0.0,6.0,9.0,6.0,11.57142857,0.0,15.5,2.8,-4.06,-0.5836374269296984,1
1,1,1,9130,1,1,126.0,19,1,9,9,-0.327197318047735,1,0,0,0,0,0,0.6612374135900692,0.0,5.0,14.0,4.0,13.5,0.0,0.0,5.0,10.0,4.0,14.25,0.0,9.4,-0.8,-3.12,0.46307950976546947,0
1,39,1,9085,1,19,133.1,19,19,9,7,0.9106954344704472,0,0,1,0,0,0,0.5063013476928101,0.0,6.0,11.0,3.0,11.75,0.0,0.0,6.0,14.0,3.0,10.33333333,0.0,16.2,0.3,-0.92,-0.17332438774519252,0
1,1,2,9147,1,1,118.0,37,19,5,5,-0.5677021956798394,1,0,0,1,0,1,,0.0,5.0,5.0,5.0,11.6,0.0,0.0,5.0,5.0,5.0,13.6,0.0,12.4,0.5,1.79,-0.24158685450168876,1
1,39,1,9147,1,1,120.0,37,1,9,1,-0.31304997230466985,0,0,0,0,0,0,0.6612374135900692,0.0,5.0,5.0,0.0,7.399999999999999,0.0,0.0,5.0,9.0,0.0,6.875000005,0.0,10.8,1.4,1.74,0.4565961774762408,0
1,1,1,9147,1,1,127.0,38,19,9,10,-0.6525862701382282,0,0,0,1,0,1,,0.0,10.0,13.0,9.0,12.9,0.0,0.0,10.0,12.0,10.0,12.36363636,0.0,8.9,1.4,3.51,-0.20827532274418797,1
1,7,1,9500,1,3,130.0,19,38,5,3,0.2033281473172002,0,0,0,1,0,0,0.2746765228770512,0.0,8.0,8.0,8.0,13.22,0.0,0.0,8.0,8.0,8.0,13.22,0.0,9.4,-0.8,-3.12,-0.0662371934525329,1
1,17,3,9500,1,1,129.0,19,37,7,6,-0.5040391398360468,1,0,0,1,0,1,,0.0,8.0,8.0,7.0,13.15142857,0.0,0.0,8.0,8.0,7.0,13.15142857,0.0,10.8,1.4,1.74,-0.42854886747603105,1
1,44,1,9003,1,39,130.0,37,37,9,10,0.2033281473172002,0,0,1,0,0,0,1.0774090991606662,0.0,6.0,13.0,3.0,12.75,0.0,0.0,6.0,8.0,3.0,11.33333333,0.0,13.9,-0.3,0.79,0.8332952386058066,0
1,1,3,9254,1,1,121.0,19,37,4,7,-0.7303966717250859,1,0,0,1,0,0,,0.0,6.0,8.0,6.0,11.33333333,0.0,0.0,6.0,8.0,4.0,12.25,0.0,11.1,0.6,2.02,-0.010273132325615917,1
1,1,1,9670,1,1,136.0,19,1,9,8,-0.2635342622039424,1,0,0,1,0,1,,0.0,6.0,10.0,6.0,13.25,0.0,0.0,6.0,13.0,5.0,14.14285714,0.0,11.1,0.6,2.02,-0.671514148681416,1
1,1,3,9773,1,1,131.0,38,37,7,7,0.0052653069142912625,1,0,0,1,0,1,,0.0,6.0,6.0,6.0,15.0,0.0,0.0,6.0,6.0,6.0,12.83333333,0.0,8.9,1.4,3.51,-0.7564444683652213,0
1,1,1,9085,1,1,122.0,9,19,90,6,-1.6782688365104363,0,0,0,1,0,0,,0.0,5.0,6.0,5.0,14.4,0.0,0.0,5.0,6.0,5.0,13.0,0.0,7.6,2.6,0.32,0.06686576796422299,1
1,17,1,9147,1,1,136.0,1,1,4,4,-0.21401855210321588,0,0,0,1,0,0,,0.0,5.0,8.0,5.0,12.4,0.0,0.0,5.0,6.0,5.0,10.8,0.0,8.9,1.4,3.51,-0.6875500188723612,1
2,39,1,9556,1,19,133.1,38,37,7,7,-1.954142078500203,1,0,1,0,0,1,1.4371080958761733,0.0,7.0,13.0,1.0,16.0,0.0,0.0,7.0,12.0,0.0,6.875000005,0.0,8.9,1.4,3.51,3.145410007439176,0
1,17,1,9991,0,40,127.0,37,37,6,6,-0.15742916913095534,0,0,0,1,0,0,1.0774090991606662,0.0,5.0,10.0,5.0,13.57142857,0.0,0.0,5.0,14.0,5.0,12.33333333,0.0,16.2,0.3,-0.92,1.0108250580632765,1
1,1,1,9238,1,1,121.0,1,1,9,8,-0.5818495414229035,1,0,0,1,0,1,,0.0,6.0,8.0,5.0,11.66666667,0.0,0.0,6.0,9.0,5.0,12.66666667,0.0,12.4,0.5,1.79,-0.39999978774163136,1
1,43,1,9238,1,1,124.0,1,1,3,1,-0.5889232142944366,1,0,1,0,0,0,,0.0,10.0,16.0,6.0,11.83333333,0.0,0.0,7.0,8.0,2.0,13.0,0.0,16.2,0.3,-0.92,0.0947902172245774,0
